bg_id,taxon_id,species_label,point_id,lon,lat
60,119791,Acer_pseudoplatanus,60,26.451997933675017,43.09373499985256
61,119791,Acer_pseudoplatanus,61,-69.28135177496878,-50.33736319437817
62,119791,Acer_pseudoplatanus,62,-58.12382903931321,-52.00626629786464
63,119791,Acer_pseudoplatanus,63,-2.668059619040662,47.584277269896035
64,119791,Acer_pseudoplatanus,64,176.10776734064862,-37.58263479144589
65,119791,Acer_pseudoplatanus,65,20.217295471482004,47.73879892646714
66,119791,Acer_pseudoplatanus,66,29.115706700949858,46.77682123324104
67,119791,Acer_pseudoplatanus,67,-72.51138725199215,-44.176383188676276
68,119791,Acer_pseudoplatanus,68,4.649527810736174,52.64440372877541
69,119791,Acer_pseudoplatanus,69,11.81554844023995,57.3588181065953
70,119791,Acer_pseudoplatanus,70,26.70929215970284,46.98751118765866
71,119791,Acer_pseudoplatanus,71,23.117250126194648,56.70463342943775
72,119791,Acer_pseudoplatanus,72,13.790769941581516,51.64493580598816
73,119791,Acer_pseudoplatanus,73,33.03717195948812,49.94980856463424
74,119791,Acer_pseudoplatanus,74,-73.93408022285286,42.7040311417318
75,119791,Acer_pseudoplatanus,75,-0.48279642018431446,53.38680603310862
76,119791,Acer_pseudoplatanus,76,40.04035489647745,55.86384287152323
77,119791,Acer_pseudoplatanus,77,138.53631449378614,-35.40605913132282
78,119791,Acer_pseudoplatanus,78,17.297407938349664,44.82205807167823
79,119791,Acer_pseudoplatanus,79,-74.94972412662004,-46.72303189388259
80,119791,Acer_pseudoplatanus,80,-5.205330129959492,43.548348479653114
81,119791,Acer_pseudoplatanus,81,12.823419457885791,46.74647027517186
82,119791,Acer_pseudoplatanus,82,-70.5759697955353,-34.16768928213307
83,119791,Acer_pseudoplatanus,83,168.37420898723164,-45.491037114954246
84,119791,Acer_pseudoplatanus,84,7.238389432832264,49.03691775622773
85,119791,Acer_pseudoplatanus,85,-28.359617707363384,68.5828930093373
86,119791,Acer_pseudoplatanus,86,-22.246732321241694,66.20913569695367
87,119791,Acer_pseudoplatanus,87,-1.2479375648946132,55.19218319971547
88,119791,Acer_pseudoplatanus,88,-68.7561704327116,-53.15495495227451
89,119791,Acer_pseudoplatanus,89,19.667421882191775,60.48519090373664
90,119791,Acer_pseudoplatanus,90,32.04837176065834,51.86283344089807
91,119791,Acer_pseudoplatanus,91,9.409475471344308,56.76232428564735
92,119791,Acer_pseudoplatanus,92,23.193210989674014,47.62526445570033
93,119791,Acer_pseudoplatanus,93,-71.08455908248995,-53.02374526596894
94,119791,Acer_pseudoplatanus,94,-80.86833596616667,40.50106507150166
95,119791,Acer_pseudoplatanus,95,27.834047527299475,53.040486929885816
96,119791,Acer_pseudoplatanus,96,14.471843312441678,50.21943694631446
97,119791,Acer_pseudoplatanus,97,-58.836684066840334,-51.73940484310725
98,119791,Acer_pseudoplatanus,98,11.387534312516777,45.1868490666755
99,119791,Acer_pseudoplatanus,99,27.949827200082836,44.70220252618668
100,119791,Acer_pseudoplatanus,100,171.06725175247576,-45.170669769512934
101,119791,Acer_pseudoplatanus,101,-70.8958803384095,-36.60237821743302
102,119791,Acer_pseudoplatanus,102,15.631674709964102,56.5163411697666
103,119791,Acer_pseudoplatanus,103,147.15812270583214,-43.137821885854784
104,119791,Acer_pseudoplatanus,104,17.167090869981138,52.61474590517388
105,119791,Acer_pseudoplatanus,105,12.617061400032213,53.83271927126303
106,119791,Acer_pseudoplatanus,106,25.803683574269627,45.88949908474856
107,119791,Acer_pseudoplatanus,107,16.19871732815477,45.09694949086651
108,119791,Acer_pseudoplatanus,108,34.89507571711104,47.829639127070436
109,119791,Acer_pseudoplatanus,109,-124.61524398319267,50.07361637658596
110,119791,Acer_pseudoplatanus,110,1.8784203352131499,43.32951244871458
111,119791,Acer_pseudoplatanus,111,-0.052236508437715656,39.89834053067866
112,119791,Acer_pseudoplatanus,112,12.10305307352914,45.07129001192228
113,119791,Acer_pseudoplatanus,113,-73.37213945803484,42.906932749398244
114,119791,Acer_pseudoplatanus,114,17.038557642066422,41.074690229023886
115,119791,Acer_pseudoplatanus,115,23.471735787039762,49.1309282752158
116,119791,Acer_pseudoplatanus,116,-73.50462042623406,-42.572702185289735
117,119791,Acer_pseudoplatanus,117,29.092453984795412,40.57530925188785
118,119791,Acer_pseudoplatanus,118,18.967755628379734,47.32240645222805
119,119791,Acer_pseudoplatanus,119,-30.998469247661774,39.268087109114035
120,119791,Acer_pseudoplatanus,120,33.46676911497383,46.8067903901166
121,119791,Acer_pseudoplatanus,121,-64.29384634114646,-42.95161542541765
122,119791,Acer_pseudoplatanus,122,10.280108972347534,54.04609432678984
123,119791,Acer_pseudoplatanus,123,14.502473095567211,52.666757381278664
124,119791,Acer_pseudoplatanus,124,14.841270150855138,53.20967929601014
125,119791,Acer_pseudoplatanus,125,6.182162453698538,59.35289236973892
126,119791,Acer_pseudoplatanus,126,17.45456249069244,59.936129163501
127,119791,Acer_pseudoplatanus,127,-73.60747592360268,-39.158987598702645
128,119791,Acer_pseudoplatanus,128,-86.85679022749105,43.082207286353665
129,119791,Acer_pseudoplatanus,129,5.519900860747811,43.14643167982699
130,119791,Acer_pseudoplatanus,130,30.915659532322735,54.9979674448602
131,119791,Acer_pseudoplatanus,131,-121.70393831023293,39.221760062867766
132,119791,Acer_pseudoplatanus,132,8.421626996934094,54.224542833457164
133,119791,Acer_pseudoplatanus,133,3.5756358675177182,47.98556451004316
134,119791,Acer_pseudoplatanus,134,149.4237860474893,-37.835382884276015
135,119791,Acer_pseudoplatanus,135,177.1893265795068,-39.82966157077285
136,119791,Acer_pseudoplatanus,136,174.77597060460326,-35.21840048278838
137,119791,Acer_pseudoplatanus,137,9.388711140459776,49.83118174088542
138,119791,Acer_pseudoplatanus,138,174.7603531668648,-39.72941089390414
139,119791,Acer_pseudoplatanus,139,11.549722121744935,64.81107022864663
140,119791,Acer_pseudoplatanus,140,-7.693596786812293,39.13038906441806
141,119791,Acer_pseudoplatanus,141,148.99156099126625,-36.99135583242202
142,119791,Acer_pseudoplatanus,142,-67.06293167185301,-48.69044095175438
143,119791,Acer_pseudoplatanus,143,-18.21667484193361,66.22265775317265
144,119791,Acer_pseudoplatanus,144,173.39634660599373,-35.74101457827719
145,119791,Acer_pseudoplatanus,145,15.099775142209097,56.37495301531578
146,119791,Acer_pseudoplatanus,146,-65.98706735152346,-55.05024484906964
147,119791,Acer_pseudoplatanus,147,20.222264776865956,54.771194778277206
148,119791,Acer_pseudoplatanus,148,26.30001490949249,57.50530498711942
149,119791,Acer_pseudoplatanus,149,16.18521559851891,51.13882451523218
150,119791,Acer_pseudoplatanus,150,-4.2898490418603785,50.07749510804426
151,119791,Acer_pseudoplatanus,151,17.24756516666301,46.72272704825427
152,119791,Acer_pseudoplatanus,152,1.0282074361425373,52.24661277626349
153,119791,Acer_pseudoplatanus,153,17.805355636635568,44.01688068490446
154,119791,Acer_pseudoplatanus,154,6.389002926509789,48.83043087892531
155,119791,Acer_pseudoplatanus,155,26.514728301512946,44.52626142850831
156,119791,Acer_pseudoplatanus,156,28.20084099052798,41.081714589350256
157,119791,Acer_pseudoplatanus,157,11.97465886340484,48.52383869995438
158,119791,Acer_pseudoplatanus,158,-3.016416386966057,41.06477216485515
159,119791,Acer_pseudoplatanus,159,0.47026351574498904,43.09475813299038
160,119791,Acer_pseudoplatanus,160,35.075353174843315,46.55285552754948
161,119791,Acer_pseudoplatanus,161,-80.008244841144,43.85171462122998
162,119791,Acer_pseudoplatanus,162,32.963221296575966,41.292933035574755
163,119791,Acer_pseudoplatanus,163,25.4383012743277,40.444237090924666
164,119791,Acer_pseudoplatanus,164,32.7089142111723,47.35949297806349
165,119791,Acer_pseudoplatanus,165,-73.07492473069168,-44.54083545657895
166,119791,Acer_pseudoplatanus,166,35.50227730687212,41.79392329787916
167,119791,Acer_pseudoplatanus,167,20.49703800165267,60.60664120456101
168,119791,Acer_pseudoplatanus,168,11.095515416563302,55.08228879286866
169,119791,Acer_pseudoplatanus,169,-3.1045520901091948,51.77206773888501
170,119791,Acer_pseudoplatanus,170,16.82948218455195,52.226335476335336
171,119791,Acer_pseudoplatanus,171,148.2361349173805,-41.60981201154321
172,119791,Acer_pseudoplatanus,172,20.089773772179484,40.51659025726043
173,119791,Acer_pseudoplatanus,173,36.49034699873283,47.64895161092077
174,119791,Acer_pseudoplatanus,174,4.708104565881598,48.04625983915475
175,119791,Acer_pseudoplatanus,175,147.8098760136805,-39.83499812706157
176,119791,Acer_pseudoplatanus,176,19.115574008028403,58.13495178839763
177,119791,Acer_pseudoplatanus,177,-80.16403849558266,42.10268006291332
178,119791,Acer_pseudoplatanus,178,36.57592306584121,49.861073981759034
179,119791,Acer_pseudoplatanus,179,14.49962737817259,46.18253585401319
180,119791,Acer_pseudoplatanus,180,-72.67493753510173,-49.704804449951716
181,119791,Acer_pseudoplatanus,181,26.35149188673205,50.93735644885204
182,119791,Acer_pseudoplatanus,182,15.355902647330055,50.13769830677842
183,119791,Acer_pseudoplatanus,183,143.7305295943007,-37.97522639870454
184,119791,Acer_pseudoplatanus,184,-8.100233445520416,54.751224901066145
185,119791,Acer_pseudoplatanus,185,18.991016639151724,54.83526599958058
186,119791,Acer_pseudoplatanus,186,12.274398970012214,66.01933042079023
187,119791,Acer_pseudoplatanus,187,1.7854041620401802,41.333771840278956
188,119791,Acer_pseudoplatanus,188,1.46629023423705,51.43778657177784
189,119791,Acer_pseudoplatanus,189,-3.8905826485369346,43.71596560131764
190,119791,Acer_pseudoplatanus,190,-122.74437897321451,37.457752559958315
191,119791,Acer_pseudoplatanus,191,14.417113766815874,51.28266147740789
192,119791,Acer_pseudoplatanus,192,-22.05852396492341,64.76185503477703
193,119791,Acer_pseudoplatanus,193,21.225538751564216,50.03677632031717
194,119791,Acer_pseudoplatanus,194,3.4489133546177015,49.335978279259976
195,119791,Acer_pseudoplatanus,195,-124.46877770915347,48.12917475032259
196,119791,Acer_pseudoplatanus,196,-2.099217234730446,51.88127014555521
197,119791,Acer_pseudoplatanus,197,23.188169355224858,49.4734450245686
198,119791,Acer_pseudoplatanus,198,36.839264897536594,53.46658906522954
199,119791,Acer_pseudoplatanus,199,20.349934866876737,53.935369501972964
200,119791,Acer_pseudoplatanus,200,22.490124782093204,56.051159822467724
201,119791,Acer_pseudoplatanus,201,19.784823318601667,49.44817376030135
202,119791,Acer_pseudoplatanus,202,-65.79195555089711,49.29746362561127
203,119791,Acer_pseudoplatanus,203,3.5807428635532688,49.48020180354219
204,119791,Acer_pseudoplatanus,204,-71.83639682187038,-37.68262839371272
205,119791,Acer_pseudoplatanus,205,18.600033748607018,52.024376154819535
206,119791,Acer_pseudoplatanus,206,-55.77435182204964,49.67610808459224
207,119791,Acer_pseudoplatanus,207,2.7947390967402725,39.68486618721306
208,119791,Acer_pseudoplatanus,208,-65.12018525720694,44.175684992645195
209,119791,Acer_pseudoplatanus,209,8.230555006847226,50.931729253119286
210,119791,Acer_pseudoplatanus,210,27.05812487278419,47.042283814163206
211,119791,Acer_pseudoplatanus,211,24.62018340257569,46.050396626274946
212,119791,Acer_pseudoplatanus,212,-73.67067833812628,45.53735352473261
213,119791,Acer_pseudoplatanus,213,37.37231973962622,44.9930668408909
214,119791,Acer_pseudoplatanus,214,15.859458511506944,47.166926441602286
215,119791,Acer_pseudoplatanus,215,-75.96180856115102,42.97826648166605
216,119791,Acer_pseudoplatanus,216,22.11487039421621,47.76561200286775
217,119791,Acer_pseudoplatanus,217,-7.182484028355475,54.15885799381111
218,119791,Acer_pseudoplatanus,218,-2.0234955880216887,55.60036692346963
219,119791,Acer_pseudoplatanus,219,-67.32609815533304,-53.97507027096157
220,119791,Acer_pseudoplatanus,220,-124.70962329381646,50.17942142991933
221,119791,Acer_pseudoplatanus,221,-105.49466633699598,39.96382981294435
222,119791,Acer_pseudoplatanus,222,23.43958311212907,47.229891756433474
223,119791,Acer_pseudoplatanus,223,-70.01131934505072,-49.237834692959595
224,119791,Acer_pseudoplatanus,224,173.202118099192,-41.635904845910225
225,119791,Acer_pseudoplatanus,225,-75.72524581932218,-48.271330038389976
226,119791,Acer_pseudoplatanus,226,173.99738960810416,-35.49993389961262
227,119791,Acer_pseudoplatanus,227,0.5887093274526762,45.69706963859636
228,119791,Acer_pseudoplatanus,228,12.150521096206575,46.23264520297397
229,119791,Acer_pseudoplatanus,229,25.865324029359357,50.50806329354751
230,119791,Acer_pseudoplatanus,230,167.56497100126134,-45.47961825977921
231,119791,Acer_pseudoplatanus,231,-73.72266170176827,41.99107608416774
232,119791,Acer_pseudoplatanus,232,33.790153858415664,54.45860989173964
233,119791,Acer_pseudoplatanus,233,-22.212892189333303,66.22823897853661
234,119791,Acer_pseudoplatanus,234,-74.83259798856717,-44.612460698503924
235,119791,Acer_pseudoplatanus,235,-75.2585789396325,-50.29962993315568
236,119791,Acer_pseudoplatanus,236,13.587782235683648,51.991331328236654
237,119791,Acer_pseudoplatanus,237,-73.65000110072619,-41.44193431398987
238,119791,Acer_pseudoplatanus,238,20.941159944904854,62.10056318365723
239,119791,Acer_pseudoplatanus,239,-59.532617659801375,50.46691255259532
240,119791,Acer_pseudoplatanus,240,41.15902010701839,42.78450838293756
241,119791,Acer_pseudoplatanus,241,7.372205834459663,50.49550374184253
242,119791,Acer_pseudoplatanus,242,-72.32732529204908,-54.644581051816395
243,119791,Acer_pseudoplatanus,243,6.332677081733323,44.0433442028185
244,119791,Acer_pseudoplatanus,244,-66.7843119011161,44.88018184422965
245,119791,Acer_pseudoplatanus,245,-3.4412559986542703,42.475417525078974
246,119791,Acer_pseudoplatanus,246,-58.3725759107775,-34.792432832916695
247,119791,Acer_pseudoplatanus,247,15.78086228213445,57.17092716194238
248,119791,Acer_pseudoplatanus,248,35.616820915745706,46.659836046725175
249,119791,Acer_pseudoplatanus,249,8.611989880165197,53.62592830924143
250,119791,Acer_pseudoplatanus,250,-2.472402530255522,53.88766501078751
251,119791,Acer_pseudoplatanus,251,-73.48155856922983,41.89904454185277
252,119791,Acer_pseudoplatanus,252,22.19105927673249,53.10954613755636
253,119791,Acer_pseudoplatanus,253,2.285965835168014,47.80138120200567
254,119791,Acer_pseudoplatanus,254,19.49068431839825,48.00335379705651
255,119791,Acer_pseudoplatanus,255,-5.93213048326993,39.64401153675908
256,119791,Acer_pseudoplatanus,256,150.28011282622188,-35.91284472556617
257,119791,Acer_pseudoplatanus,257,-65.69675150644869,-47.21125712397035
258,119791,Acer_pseudoplatanus,258,25.358007966201114,42.2553803457052
259,119791,Acer_pseudoplatanus,259,30.000320116291647,49.74344148438827
260,119791,Acer_pseudoplatanus,260,23.899848786604338,58.750550918247505
261,119791,Acer_pseudoplatanus,261,1.6403716126473,41.804518336765874
262,119791,Acer_pseudoplatanus,262,-1.973157876504871,55.40677254132938
263,119791,Acer_pseudoplatanus,263,-74.13755838948742,-42.40902373800602
264,119791,Acer_pseudoplatanus,264,31.493433892613012,54.03241162420699
265,119791,Acer_pseudoplatanus,265,18.05125421937379,44.764878787148135
266,119791,Acer_pseudoplatanus,266,171.50400525515911,-43.1717034749709
267,119791,Acer_pseudoplatanus,267,-63.43370030575551,45.21143945811666
268,119791,Acer_pseudoplatanus,268,20.077594536368395,45.038318266880225
269,119791,Acer_pseudoplatanus,269,-2.301179145273892,42.53040164913854
270,119791,Acer_pseudoplatanus,270,21.874290237315336,57.676168791350925
271,119791,Acer_pseudoplatanus,271,47.491309076663384,41.87048136071661
272,119791,Acer_pseudoplatanus,272,44.439372807853204,40.137779266048334
273,119791,Acer_pseudoplatanus,273,-80.91489879722909,41.38217059896643
274,119791,Acer_pseudoplatanus,274,35.598169223955296,46.72929239923065
275,119791,Acer_pseudoplatanus,275,20.766686977599306,62.58146456865988
276,119791,Acer_pseudoplatanus,276,21.189878946454144,63.430573014865736
277,119791,Acer_pseudoplatanus,277,-62.03701900674413,49.10968242195667
278,119791,Acer_pseudoplatanus,278,35.82074085371187,49.02841829452883
279,119791,Acer_pseudoplatanus,279,-0.11884096035612401,52.088887315948476
280,119791,Acer_pseudoplatanus,280,22.745875048007235,55.06642393022746
281,119791,Acer_pseudoplatanus,281,29.756744607095214,49.73252242045427
282,119791,Acer_pseudoplatanus,282,24.78005693055667,45.221090536849665
283,119791,Acer_pseudoplatanus,283,10.806743780440854,43.49683857782432
284,119791,Acer_pseudoplatanus,284,29.540902898247225,45.57983679285863
285,119791,Acer_pseudoplatanus,285,11.428304597401791,55.83331512249953
286,119791,Acer_pseudoplatanus,286,-75.18107204238495,-47.12339797826882
287,119791,Acer_pseudoplatanus,287,13.258946269577251,55.099699143550225
288,119791,Acer_pseudoplatanus,288,-74.47799238755204,-47.39321037754683
289,119791,Acer_pseudoplatanus,289,144.31092787391188,-38.23201738387319
290,119791,Acer_pseudoplatanus,290,28.89351496467782,53.41957957605079
291,119791,Acer_pseudoplatanus,291,-54.046432435684665,46.93191019607712
292,119791,Acer_pseudoplatanus,292,12.493425894951827,60.04033658207632
293,119791,Acer_pseudoplatanus,293,27.03473289000084,52.6955906129985
294,119791,Acer_pseudoplatanus,294,-3.8727700402595246,48.118097970648115
295,119791,Acer_pseudoplatanus,295,24.988501582405206,43.952512406625615
296,119791,Acer_pseudoplatanus,296,3.0049355718188338,50.030156347019876
297,119791,Acer_pseudoplatanus,297,13.517069708523167,52.627672679000284
298,119791,Acer_pseudoplatanus,298,170.87231679309596,-43.999967585425836
299,119791,Acer_pseudoplatanus,299,-78.178733808289,43.75889086803639
300,119791,Acer_pseudoplatanus,300,33.64339660919225,44.3538063275988
301,119791,Acer_pseudoplatanus,301,21.09338965101381,54.23469152441746
302,119791,Acer_pseudoplatanus,302,-3.118391161841487,56.526349740580336
303,119791,Acer_pseudoplatanus,303,-13.31344263963851,65.0165856523918
304,119791,Acer_pseudoplatanus,304,-68.62174470847778,-52.152349714047695
305,119791,Acer_pseudoplatanus,305,148.2671845740472,-36.89440385968022
306,119791,Acer_pseudoplatanus,306,37.68672207581318,53.21722997395796
307,119791,Acer_pseudoplatanus,307,4.211065285049472,49.121979762723576
308,119791,Acer_pseudoplatanus,308,-74.01971592826152,-46.79118053377015
309,119791,Acer_pseudoplatanus,309,-74.2244019571061,-41.199704678831544
310,119791,Acer_pseudoplatanus,310,-4.654713094096763,42.6955632946249
311,119791,Acer_pseudoplatanus,311,16.230048421195534,48.339670182393235
312,119791,Acer_pseudoplatanus,312,148.0896788457209,-43.273638868643786
313,119791,Acer_pseudoplatanus,313,144.21697664850066,-40.068015207484756
314,119791,Acer_pseudoplatanus,314,8.643964801421447,47.37152877419054
315,119791,Acer_pseudoplatanus,315,7.14785550691218,57.877820039896434
316,119791,Acer_pseudoplatanus,316,-73.1037556601056,-42.91670078766484
317,119791,Acer_pseudoplatanus,317,40.00420106394512,40.263630872885265
318,119791,Acer_pseudoplatanus,318,-74.54106971924274,-46.78668288735315
319,119791,Acer_pseudoplatanus,319,-71.89651098438172,-34.866313632813764
320,119791,Acer_pseudoplatanus,320,34.80777876569621,54.48378164014043
321,119791,Acer_pseudoplatanus,321,17.38208370766739,60.63702469091649
322,119791,Acer_pseudoplatanus,322,-61.06134172236595,-51.59556417037711
323,119791,Acer_pseudoplatanus,323,9.175894893369076,47.188626223615316
324,119791,Acer_pseudoplatanus,324,-7.968557635848356,52.455041920965144
325,119791,Acer_pseudoplatanus,325,170.51363422165466,-45.40975665656121
326,119791,Acer_pseudoplatanus,326,-83.31022160997412,40.93142877746251
327,119791,Acer_pseudoplatanus,327,-2.389431968417057,51.44093201025904
328,119791,Acer_pseudoplatanus,328,-0.014370335055019723,43.09220561327169
329,119791,Acer_pseudoplatanus,329,-8.395361744760976,40.07975697296597
330,119791,Acer_pseudoplatanus,330,-67.27567127667737,-54.282744722107005
331,119791,Acer_pseudoplatanus,331,-5.21888295443955,43.49096609744447
332,119791,Acer_pseudoplatanus,332,172.7873745301131,-43.56523814566305
333,119791,Acer_pseudoplatanus,333,174.68252941522618,-40.8826588617246
334,119791,Acer_pseudoplatanus,334,27.866543765269768,52.335891875785336
335,119791,Acer_pseudoplatanus,335,167.12656197585792,-46.21469660665147
336,119791,Acer_pseudoplatanus,336,-53.39442348772292,46.71738178988582
337,119791,Acer_pseudoplatanus,337,-3.1420846539733986,47.74025929235042
338,119791,Acer_pseudoplatanus,338,14.767652433892067,45.34312651986739
339,119791,Acer_pseudoplatanus,339,148.67633392125472,-36.663009184021035
340,119791,Acer_pseudoplatanus,340,35.214155885820674,51.90247044733377
341,119791,Acer_pseudoplatanus,341,35.12948360024234,48.83675778935231
342,119791,Acer_pseudoplatanus,342,-9.755184417585411,39.4776851843711
343,119791,Acer_pseudoplatanus,343,6.7833379208515225,45.05814207688721
344,119791,Acer_pseudoplatanus,344,-6.6479602094948405,42.459564628620335
345,119791,Acer_pseudoplatanus,345,2.4951144512094174,46.108401841719434
346,119791,Acer_pseudoplatanus,346,1.7715366397696357,45.33311419694975
347,119791,Acer_pseudoplatanus,347,30.012609753462556,47.355931904230424
348,119791,Acer_pseudoplatanus,348,27.285147974950064,52.62142454898915
349,119791,Acer_pseudoplatanus,349,11.031207827195175,51.1569123173691
350,119791,Acer_pseudoplatanus,350,174.5003247031024,-41.022687534822495
351,119791,Acer_pseudoplatanus,351,-7.229399878341496,54.30373765674428
352,119791,Acer_pseudoplatanus,352,-3.5072174518189456,50.753379962949275
353,119791,Acer_pseudoplatanus,353,41.15262611812125,40.217077665766446
354,119791,Acer_pseudoplatanus,354,-70.10995951777215,-53.57643126740138
355,119791,Acer_pseudoplatanus,355,147.80637692926015,-41.06590532996534
356,119791,Acer_pseudoplatanus,356,24.579463300126946,51.90646921514559
357,119791,Acer_pseudoplatanus,357,174.21785224839832,-38.630295244783014
358,119791,Acer_pseudoplatanus,358,0.8543837715000393,48.45877464956771
359,119791,Acer_pseudoplatanus,359,-70.76056576295728,-37.668170222169195
360,119791,Acer_pseudoplatanus,360,-73.44994139482921,-36.90368919178904
361,119791,Acer_pseudoplatanus,361,20.956246278280588,41.79740744555694
362,119791,Acer_pseudoplatanus,362,-7.9302348437686305,52.93769063565331
363,119791,Acer_pseudoplatanus,363,1.0522949226088372,51.1444924680186
364,119791,Acer_pseudoplatanus,364,-66.08057066758609,45.57717855769524
365,119791,Acer_pseudoplatanus,365,-74.75244784553979,-45.915733279937655
366,119791,Acer_pseudoplatanus,366,-73.69471000181636,43.417598161527934
367,119791,Acer_pseudoplatanus,367,16.688243261449202,46.50002252519048
368,119791,Acer_pseudoplatanus,368,-74.88481401623189,-52.54196110579189
369,119791,Acer_pseudoplatanus,369,11.556755542710249,46.446731080088746
370,119791,Acer_pseudoplatanus,370,26.719609834493525,47.70638198737691
371,119791,Acer_pseudoplatanus,371,175.43646992310588,-39.49184488224047
372,119791,Acer_pseudoplatanus,372,15.680785896381394,43.57779297964973
373,119791,Acer_pseudoplatanus,373,32.34649707111794,53.959169462071074
374,119791,Acer_pseudoplatanus,374,24.98103675838027,58.27558546286077
375,119791,Acer_pseudoplatanus,375,-6.558376017286093,43.41330690372575
376,119791,Acer_pseudoplatanus,376,23.814240702272173,59.52676058598323
377,119791,Acer_pseudoplatanus,377,-23.41841316058074,66.21714461501175
378,119791,Acer_pseudoplatanus,378,7.242875825581535,47.20243899881855
379,119791,Acer_pseudoplatanus,379,28.05180686878262,48.986002919193936
380,119791,Acer_pseudoplatanus,380,28.985227058077015,40.97949221415914
